Date and Time,input_3,input_1
2020-04-10 18:39:44+02:00,12.214,5.712
2020-04-10 18:40:14+02:00,15.685,5.512
2020-04-10 18:40:44+02:00,15.026,4.912
2020-04-10 18:41:14+02:00,14.019,4.312
2020-04-10 18:41:44+02:00,14.612,4.112
2020-04-10 18:42:14+02:00,15.224,4.312
2020-04-10 18:42:44+02:00,13.353,4.112
2020-04-10 18:43:14+02:00,15.245,4.512
2020-04-10 18:43:44+02:00,14.854,3.912
2020-04-10 18:44:14+02:00,12.52,4.712
2020-04-10 18:44:44+02:00,12.587,4.312
2020-04-10 18:45:14+02:00,14.086,4.312
2020-04-10 18:45:44+02:00,14.937,4.512
2020-04-10 18:46:14+02:00,12.934,3.912
2020-04-10 18:46:44+02:00,14.632,4.512
2020-04-10 18:47:14+02:00,14.244,5.712
2020-04-10 18:47:44+02:00,13.139,6.112
2020-04-10 18:48:14+02:00,12.62,5.912
2020-04-10 18:48:44+02:00,13.0,6.312
2020-04-10 18:49:14+02:00,12.569,6.712
2020-04-10 18:49:45+02:00,14.412,6.912
2020-04-10 18:50:15+02:00,12.119,6.512
2020-04-10 18:50:45+02:00,13.351,6.112
2020-04-10 18:51:15+02:00,13.072,5.712
2020-04-10 18:51:45+02:00,12.077,6.112
2020-04-10 18:52:15+02:00,14.73,6.312
2020-04-10 18:52:45+02:00,12.75,5.912
2020-04-10 18:53:15+02:00,15.864,4.712
2020-04-10 18:53:45+02:00,13.888,4.712
2020-04-10 18:54:15+02:00,12.585,6.112
2020-04-10 18:54:45+02:00,14.889,6.312
2020-04-10 18:55:15+02:00,12.57,6.512
2020-04-10 18:55:45+02:00,14.942,6.712
2020-04-10 18:56:15+02:00,15.574,5.912
2020-04-10 18:56:45+02:00,14.969,5.712
2020-04-10 18:57:15+02:00,13.582,5.912
2020-04-10 18:57:45+02:00,13.454,6.512
2020-04-10 18:58:15+02:00,13.771,6.712
2020-04-10 18:58:45+02:00,14.894,6.112
2020-04-10 18:59:15+02:00,13.4,5.312
2020-04-10 18:59:45+02:00,12.504,5.312
2020-04-10 19:00:15+02:00,15.819,5.712
2020-04-10 19:00:46+02:00,13.897,5.012
2020-04-10 19:01:16+02:00,13.802,5.412
2020-04-10 19:01:46+02:00,15.853,5.812
2020-04-10 19:02:16+02:00,12.889,4.812
2020-04-10 19:02:46+02:00,15.358,4.412
2020-04-10 19:03:16+02:00,12.456,4.812
2020-04-10 19:03:46+02:00,15.464,4.212
2020-04-10 19:04:16+02:00,12.521,4.612
2020-04-10 19:04:46+02:00,15.426,4.212
2020-04-10 19:05:17+02:00,12.019,4.212
2020-04-10 19:05:47+02:00,15.353,4.212
2020-04-10 19:06:17+02:00,15.622,4.012
2020-04-10 19:06:47+02:00,15.066,4.212
2020-04-10 19:07:17+02:00,15.849,5.012
2020-04-10 19:07:47+02:00,13.073,5.012
2020-04-10 19:08:17+02:00,13.486,5.012
2020-04-10 19:08:47+02:00,13.663,4.212
2020-04-10 19:09:17+02:00,12.747,5.012
2020-04-10 19:09:47+02:00,15.724,4.812
2020-04-10 19:10:17+02:00,15.668,5.012
2020-04-10 19:10:47+02:00,14.299,5.612
2020-04-10 19:11:17+02:00,12.741,6.012
2020-04-10 19:11:47+02:00,15.618,6.812
2020-04-10 19:12:17+02:00,12.12,7.412
2020-04-10 19:12:47+02:00,15.402,7.012
2020-04-10 19:13:17+02:00,14.508,7.212
2020-04-10 19:13:47+02:00,13.913,7.812
2020-04-10 19:14:17+02:00,14.051,7.212
2020-04-10 19:14:47+02:00,12.8,6.612
2020-04-10 19:15:17+02:00,13.132,6.412
2020-04-10 19:15:47+02:00,12.604,6.212
2020-04-10 19:16:17+02:00,14.776,6.012
2020-04-10 19:16:47+02:00,15.113,6.212
2020-04-10 19:17:17+02:00,15.857,7.412
2020-04-10 19:17:47+02:00,13.31,6.812
2020-04-10 19:18:17+02:00,13.692,7.012
2020-04-10 19:18:47+02:00,15.999,6.212
2020-04-10 19:19:17+02:00,15.916,6.612
2020-04-10 19:19:48+02:00,12.102,5.612
2020-04-10 19:20:18+02:00,12.847,5.012
2020-04-10 19:20:48+02:00,13.07,5.212
2020-04-10 19:21:18+02:00,12.508,4.812
2020-04-10 19:21:48+02:00,14.363,4.412
2020-04-10 19:22:18+02:00,14.3,5.012
2020-04-10 19:22:48+02:00,13.192,5.612
2020-04-10 19:23:18+02:00,12.909,5.412
2020-04-10 19:23:48+02:00,15.209,4.612
2020-04-10 19:24:19+02:00,13.515,4.112
2020-04-10 19:24:49+02:00,13.114,4.712
2020-04-10 19:25:19+02:00,13.12,3.912
2020-04-10 19:25:49+02:00,14.441,4.112
2020-04-10 19:26:19+02:00,15.436,4.512
2020-04-10 19:26:49+02:00,15.83,4.512
2020-04-10 19:27:19+02:00,15.633,4.712
2020-04-10 19:27:49+02:00,12.0,4.312
2020-04-10 19:28:19+02:00,12.973,3.912
2020-04-10 19:28:49+02:00,13.5,4.312
2020-04-10 19:29:19+02:00,13.686,4.312
2020-04-10 19:29:49+02:00,13.16,4.312
2020-04-10 19:30:19+02:00,15.335,4.112
2020-04-10 19:30:49+02:00,12.462,4.312
2020-04-10 19:31:19+02:00,14.939,4.312
2020-04-10 19:31:49+02:00,13.277,4.912
2020-04-10 19:32:19+02:00,15.35,4.712
2020-04-10 19:32:49+02:00,12.349,4.512
2020-04-10 19:33:19+02:00,13.656,4.312
2020-04-10 19:33:49+02:00,12.215,4.112
2020-04-10 19:34:20+02:00,13.224,4.512
2020-04-10 19:34:50+02:00,15.778,4.312
2020-04-10 19:35:20+02:00,14.843,4.512
2020-04-10 19:35:50+02:00,13.636,4.512
2020-04-10 19:36:20+02:00,13.33,4.512
2020-04-10 19:36:50+02:00,15.393,4.912
2020-04-10 19:37:20+02:00,14.473,5.312
2020-04-10 19:37:50+02:00,14.865,5.712
2020-04-10 19:38:20+02:00,15.495,5.712
2020-04-10 19:38:50+02:00,15.069,5.912
2020-04-10 19:39:20+02:00,12.566,5.912
2020-04-10 19:39:50+02:00,14.936,6.112
2020-04-10 19:40:20+02:00,15.847,5.912
2020-04-10 19:40:50+02:00,15.747,6.912
2020-04-10 19:41:20+02:00,13.916,6.312
2020-04-10 19:41:50+02:00,15.232,7.312
2020-04-10 19:42:20+02:00,13.217,7.912
2020-04-10 19:42:50+02:00,12.615,7.712
2020-04-10 19:43:20+02:00,13.45,6.912
2020-04-10 19:43:50+02:00,14.748,7.712
2020-04-10 19:44:20+02:00,14.49,7.712
2020-04-10 19:44:50+02:00,12.889,7.712
2020-04-10 19:45:20+02:00,15.414,8.312
2020-04-10 19:45:50+02:00,14.195,7.112
2020-04-10 19:46:20+02:00,13.549,7.112
2020-04-10 19:46:50+02:00,13.884,7.512
2020-04-10 19:47:20+02:00,12.823,8.112
2020-04-10 19:47:50+02:00,12.613,7.512
2020-04-10 19:48:20+02:00,15.512,8.112
2020-04-10 19:48:50+02:00,13.347,8.712
2020-04-10 19:49:21+02:00,14.573,9.312
2020-04-10 19:49:51+02:00,14.139,8.312
2020-04-10 19:50:21+02:00,12.871,7.912
2020-04-10 19:50:51+02:00,14.955,8.712
2020-04-10 19:51:21+02:00,14.351,8.112
2020-04-10 19:51:51+02:00,15.805,8.912
2020-04-10 19:52:21+02:00,15.356,8.712
2020-04-10 19:52:51+02:00,14.877,8.712
2020-04-10 19:53:21+02:00,13.785,8.512
2020-04-10 19:53:51+02:00,13.282,8.112
2020-04-10 19:54:21+02:00,15.867,8.712
2020-04-10 19:54:51+02:00,12.614,8.312
2020-04-10 19:55:21+02:00,14.04,8.112
2020-04-10 19:55:51+02:00,13.247,8.912
2020-04-10 19:56:21+02:00,15.851,8.912
2020-04-10 19:56:51+02:00,13.75,9.512
2020-04-10 19:57:21+02:00,13.273,9.712
2020-04-10 19:57:51+02:00,15.73,10.312
2020-04-10 19:58:21+02:00,12.362,10.112
2020-04-10 19:58:51+02:00,12.282,10.512
2020-04-10 19:59:21+02:00,13.981,10.112
2020-04-10 19:59:51+02:00,13.739,9.712
2020-04-10 20:00:21+02:00,12.267,9.912
2020-04-10 20:00:51+02:00,12.71,8.712
2020-04-10 20:01:21+02:00,12.623,7.112
2020-04-10 20:01:51+02:00,15.666,6.912
2020-04-10 20:02:21+02:00,13.077,6.712
2020-04-10 20:02:51+02:00,13.418,7.312
2020-04-10 20:03:21+02:00,15.685,7.112
2020-04-10 20:03:52+02:00,12.634,7.512
2020-04-10 20:04:22+02:00,14.937,7.712
2020-04-10 20:04:52+02:00,15.097,8.112
2020-04-10 20:05:22+02:00,12.442,8.712
2020-04-10 20:05:52+02:00,15.114,8.312
2020-04-10 20:06:22+02:00,13.23,6.912
2020-04-10 20:06:52+02:00,13.096,7.112
2020-04-10 20:07:22+02:00,13.756,7.712
2020-04-10 20:07:52+02:00,13.561,7.712
2020-04-10 20:08:22+02:00,12.201,7.712
2020-04-10 20:08:52+02:00,13.869,7.312
2020-04-10 20:09:22+02:00,13.416,7.912
2020-04-10 20:09:52+02:00,12.289,8.712
2020-04-10 20:10:22+02:00,13.058,8.312
2020-04-10 20:10:52+02:00,13.474,9.112
2020-04-10 20:11:22+02:00,13.175,8.312
2020-04-10 20:11:52+02:00,15.21,9.912
2020-04-10 20:12:22+02:00,15.672,9.512
2020-04-10 20:12:52+02:00,15.126,9.912
2020-04-10 20:13:22+02:00,14.754,9.712
2020-04-10 20:13:52+02:00,12.636,9.712
2020-04-10 20:14:22+02:00,15.51,9.512
2020-04-10 20:14:52+02:00,15.191,9.912
2020-04-10 20:15:22+02:00,13.698,9.512
2020-04-10 20:15:52+02:00,14.195,10.112
2020-04-10 20:16:22+02:00,13.471,9.712
2020-04-10 20:16:52+02:00,13.12,9.312
2020-04-10 20:17:22+02:00,14.827,9.512
2020-04-10 20:17:52+02:00,12.739,9.912
2020-04-10 20:18:23+02:00,15.516,9.912
2020-04-10 20:18:53+02:00,12.745,10.112
2020-04-10 20:19:23+02:00,15.055,11.112
2020-04-10 20:19:54+02:00,15.818,11.212
2020-04-10 20:20:24+02:00,14.653,11.212
2020-04-10 20:20:54+02:00,13.385,10.412
2020-04-10 20:21:24+02:00,15.918,10.812
2020-04-10 20:21:54+02:00,15.496,11.612
2020-04-10 20:22:24+02:00,15.152,11.612
2020-04-10 20:22:54+02:00,14.562,11.812
2020-04-10 20:23:24+02:00,13.605,11.612
2020-04-10 20:23:54+02:00,13.571,10.612
2020-04-10 20:24:24+02:00,14.67,11.012
2020-04-10 20:24:54+02:00,12.063,11.412
2020-04-10 20:25:24+02:00,15.277,10.812
2020-04-10 20:25:54+02:00,15.562,11.212
2020-04-10 20:26:24+02:00,13.267,11.412
2020-04-10 20:26:54+02:00,14.503,11.412
2020-04-10 20:27:24+02:00,12.101,12.012
2020-04-10 20:27:54+02:00,12.034,12.612
2020-04-10 20:28:24+02:00,12.929,12.012
2020-04-10 20:28:54+02:00,15.336,11.412
2020-04-10 20:29:24+02:00,14.351,12.212
2020-04-10 20:29:54+02:00,13.936,12.412
2020-04-10 20:30:24+02:00,14.288,11.812
2020-04-10 20:30:54+02:00,14.205,11.212
2020-04-10 20:31:24+02:00,12.319,11.612
2020-04-10 20:31:54+02:00,13.601,11.212
2020-04-10 20:32:24+02:00,14.26,12.012
2020-04-10 20:32:54+02:00,13.119,12.612
2020-04-10 20:33:25+02:00,13.22,12.412
2020-04-10 20:33:55+02:00,13.118,13.612
2020-04-10 20:34:25+02:00,14.112,13.212
2020-04-10 20:34:55+02:00,15.836,13.612
2020-04-10 20:35:25+02:00,12.01,13.812
2020-04-10 20:35:55+02:00,15.708,14.412
2020-04-10 20:36:25+02:00,12.894,14.812
2020-04-10 20:36:55+02:00,14.491,14.812
2020-04-10 20:37:25+02:00,14.61,14.212
2020-04-10 20:37:55+02:00,15.673,13.412
2020-04-10 20:38:25+02:00,13.021,13.612
2020-04-10 20:38:55+02:00,12.713,13.212
2020-04-10 20:39:25+02:00,15.466,12.612
2020-04-10 20:39:55+02:00,15.958,11.812
2020-04-10 20:40:25+02:00,14.387,12.012
2020-04-10 20:40:55+02:00,15.759,12.012
2020-04-10 20:41:25+02:00,12.23,10.612
2020-04-10 20:41:55+02:00,13.833,11.212
2020-04-10 20:42:25+02:00,14.354,9.412
2020-04-10 20:42:55+02:00,12.457,10.412
2020-04-10 20:43:25+02:00,13.241,10.812
2020-04-10 20:43:55+02:00,12.866,11.012
2020-04-10 20:44:25+02:00,13.804,12.012
2020-04-10 20:44:55+02:00,12.353,11.812
2020-04-10 20:45:25+02:00,15.922,11.412
2020-04-10 20:45:55+02:00,13.055,11.812
2020-04-10 20:46:25+02:00,12.809,12.012
2020-04-10 20:46:55+02:00,14.092,12.412
2020-04-10 20:47:25+02:00,12.222,12.212
2020-04-10 20:47:56+02:00,14.128,12.612
2020-04-10 20:48:26+02:00,14.099,12.412
2020-04-10 20:48:56+02:00,13.451,13.012
2020-04-10 20:49:26+02:00,15.954,13.012
2020-04-10 20:49:56+02:00,14.43,13.012
2020-04-10 20:50:26+02:00,15.721,12.412
2020-04-10 20:50:56+02:00,15.932,12.012
2020-04-10 20:51:26+02:00,12.627,11.812
2020-04-10 20:51:56+02:00,14.08,11.412
2020-04-10 20:52:26+02:00,15.331,10.812
2020-04-10 20:52:56+02:00,13.825,10.412
2020-04-10 20:53:26+02:00,13.87,10.212
2020-04-10 20:53:56+02:00,13.97,10.612
2020-04-10 20:54:26+02:00,12.21,11.012
2020-04-10 20:54:56+02:00,15.577,9.812
2020-04-10 20:55:26+02:00,14.03,11.012
2020-04-10 20:55:56+02:00,14.511,10.812
2020-04-10 20:56:26+02:00,12.962,11.212
2020-04-10 20:56:56+02:00,12.903,11.412
2020-04-10 20:57:26+02:00,14.518,12.212
2020-04-10 20:57:56+02:00,14.518,13.412
2020-04-10 20:58:26+02:00,12.571,14.012
2020-04-10 20:58:56+02:00,12.035,15.212
2020-04-10 20:59:26+02:00,12.567,14.812
2020-04-10 20:59:56+02:00,14.012,14.212
2020-04-10 21:00:26+02:00,13.942,13.412
2020-04-10 21:00:56+02:00,13.066,13.812
2020-04-10 21:01:26+02:00,12.767,13.612
2020-04-10 21:01:56+02:00,14.438,13.812
2020-04-10 21:02:27+02:00,12.779,13.812
2020-04-10 21:02:57+02:00,15.096,13.812
2020-04-10 21:03:27+02:00,15.402,13.012
2020-04-10 21:03:57+02:00,12.463,12.812
2020-04-10 21:04:27+02:00,13.488,13.812
2020-04-10 21:04:57+02:00,12.555,13.412
2020-04-10 21:05:27+02:00,14.847,13.612
2020-04-10 21:05:57+02:00,15.84,14.012
2020-04-10 21:06:27+02:00,14.874,14.212
2020-04-10 21:06:57+02:00,15.088,14.212
2020-04-10 21:07:27+02:00,12.352,14.012
2020-04-10 21:07:57+02:00,13.67,14.812
2020-04-10 21:08:27+02:00,14.64,14.812
2020-04-10 21:08:57+02:00,13.962,14.012
2020-04-10 21:09:27+02:00,14.983,14.212
2020-04-10 21:09:57+02:00,13.002,14.812
2020-04-10 21:10:27+02:00,13.896,15.012
2020-04-10 21:10:57+02:00,13.2,15.212
2020-04-10 21:11:27+02:00,14.108,14.012
2020-04-10 21:11:57+02:00,13.275,13.012
2020-04-10 21:12:27+02:00,14.85,13.012
2020-04-10 21:12:57+02:00,14.241,13.012
2020-04-10 21:13:27+02:00,14.772,12.612
2020-04-10 21:13:57+02:00,15.575,13.612
2020-04-10 21:14:27+02:00,15.05,13.812
2020-04-10 21:14:57+02:00,14.857,14.412
2020-04-10 21:15:27+02:00,14.203,13.412
2020-04-10 21:15:57+02:00,12.426,13.612
2020-04-10 21:16:27+02:00,12.513,14.612
2020-04-10 21:16:57+02:00,12.193,15.412
2020-04-10 21:17:28+02:00,12.332,14.812
2020-04-10 21:17:58+02:00,15.857,15.012
2020-04-10 21:18:28+02:00,12.148,14.812
2020-04-10 21:18:58+02:00,15.635,14.412
2020-04-10 21:19:28+02:00,13.257,14.812
2020-04-10 21:19:58+02:00,14.331,15.212
2020-04-10 21:20:28+02:00,15.864,15.812
2020-04-10 21:20:58+02:00,13.541,15.612
2020-04-10 21:21:28+02:00,13.923,16.012
2020-04-10 21:21:58+02:00,12.742,15.412
2020-04-10 21:22:28+02:00,13.828,16.012
2020-04-10 21:22:58+02:00,15.94,15.812
2020-04-10 21:23:28+02:00,12.553,14.412
2020-04-10 21:23:58+02:00,12.118,14.212
2020-04-10 21:24:28+02:00,14.087,14.212
2020-04-10 21:24:58+02:00,15.185,14.212
2020-04-10 21:25:28+02:00,14.322,14.012
2020-04-10 21:25:58+02:00,13.482,14.212
2020-04-10 21:26:28+02:00,14.385,14.012
2020-04-10 21:26:58+02:00,14.31,13.812
2020-04-10 21:27:28+02:00,14.857,13.412
2020-04-10 21:27:58+02:00,15.89,13.012
2020-04-10 21:28:28+02:00,12.323,12.612
2020-04-10 21:28:58+02:00,14.218,12.612
2020-04-10 21:29:28+02:00,14.223,14.012
2020-04-10 21:29:58+02:00,13.407,13.612
2020-04-10 21:30:28+02:00,14.082,14.012
2020-04-10 21:30:58+02:00,13.863,13.812
2020-04-10 21:31:28+02:00,12.281,14.212
2020-04-10 21:31:59+02:00,14.368,14.612
2020-04-10 21:32:29+02:00,13.725,14.412
2020-04-10 21:32:59+02:00,15.574,13.812
2020-04-10 21:33:29+02:00,12.82,13.812
2020-04-10 21:33:59+02:00,15.579,13.612
2020-04-10 21:34:29+02:00,13.802,13.412
2020-04-10 21:34:59+02:00,15.734,13.812
2020-04-10 21:35:29+02:00,12.002,14.212
2020-04-10 21:35:59+02:00,12.922,14.212
2020-04-10 21:36:29+02:00,13.223,14.612
2020-04-10 21:36:59+02:00,13.153,15.012
2020-04-10 21:37:29+02:00,14.051,15.012
2020-04-10 21:37:59+02:00,15.583,14.212
2020-04-10 21:38:29+02:00,13.309,15.812
2020-04-10 21:38:59+02:00,13.686,16.212
2020-04-10 21:39:29+02:00,12.37,16.012
2020-04-10 21:39:59+02:00,14.414,16.812
2020-04-10 21:40:29+02:00,12.83,16.412
2020-04-10 21:40:59+02:00,13.352,15.812
2020-04-10 21:41:29+02:00,15.825,16.212
2020-04-10 21:42:00+02:00,12.216,15.712
2020-04-10 21:42:30+02:00,15.323,15.712
2020-04-10 21:43:00+02:00,12.416,15.312
2020-04-10 21:43:30+02:00,14.624,14.312
2020-04-10 21:44:00+02:00,14.019,15.112
2020-04-10 21:44:30+02:00,15.627,14.512
2020-04-10 21:45:00+02:00,15.588,14.912
2020-04-10 21:45:30+02:00,14.335,15.512
2020-04-10 21:46:00+02:00,15.986,14.912
2020-04-10 21:46:31+02:00,13.78,15.312
2020-04-10 21:47:01+02:00,14.024,14.512
2020-04-10 21:47:31+02:00,12.343,14.312
2020-04-10 21:48:01+02:00,12.33,14.312
2020-04-10 21:48:31+02:00,14.625,14.312
2020-04-10 21:49:01+02:00,13.987,13.712
2020-04-10 21:49:31+02:00,14.557,13.712
2020-04-10 21:50:01+02:00,12.154,13.712
2020-04-10 21:50:31+02:00,14.943,14.112
2020-04-10 21:51:01+02:00,12.173,13.912
2020-04-10 21:51:31+02:00,13.816,14.312
2020-04-10 21:52:01+02:00,13.51,14.312
2020-04-10 21:52:31+02:00,14.939,14.512
2020-04-10 21:53:01+02:00,13.781,14.712
2020-04-10 21:53:31+02:00,13.622,14.712
2020-04-10 21:54:01+02:00,15.403,14.712
2020-04-10 21:54:32+02:00,13.53,14.412
2020-04-10 21:55:02+02:00,12.996,13.412
2020-04-10 21:55:32+02:00,12.639,13.612
2020-04-10 21:56:02+02:00,14.779,13.212
2020-04-10 21:56:32+02:00,13.224,13.012
2020-04-10 21:57:02+02:00,15.849,13.612
2020-04-10 21:57:32+02:00,12.254,13.812
2020-04-10 21:58:02+02:00,15.701,12.612
2020-04-10 21:58:32+02:00,12.441,12.812
2020-04-10 21:59:02+02:00,13.987,13.412
2020-04-10 21:59:32+02:00,15.114,13.412
2020-04-10 22:00:02+02:00,15.625,13.412
2020-04-10 22:00:32+02:00,14.083,13.212
2020-04-10 22:01:02+02:00,12.104,13.612
2020-04-10 22:01:32+02:00,14.983,13.612
2020-04-10 22:02:03+02:00,14.427,13.012
2020-04-10 22:02:33+02:00,13.004,12.612
2020-04-10 22:03:03+02:00,13.468,13.012
2020-04-10 22:03:33+02:00,12.786,12.812
2020-04-10 22:04:03+02:00,14.179,13.612
2020-04-10 22:04:33+02:00,12.358,13.612
2020-04-10 22:05:03+02:00,13.943,13.612
2020-04-10 22:05:33+02:00,13.719,14.012
2020-04-10 22:06:03+02:00,12.478,13.612
2020-04-10 22:06:33+02:00,12.012,13.212
2020-04-10 22:07:03+02:00,15.196,12.412
2020-04-10 22:07:33+02:00,13.049,13.412
2020-04-10 22:08:03+02:00,15.235,12.212
2020-04-10 22:08:33+02:00,15.39,12.412
2020-04-10 22:09:03+02:00,14.149,12.212
2020-04-10 22:09:33+02:00,13.426,13.012
2020-04-10 22:10:03+02:00,13.949,12.812
2020-04-10 22:10:33+02:00,14.269,13.012
2020-04-10 22:11:03+02:00,13.795,13.412
2020-04-10 22:11:33+02:00,12.691,14.212
2020-04-10 22:12:03+02:00,15.604,14.012
2020-04-10 22:12:33+02:00,12.984,13.612
2020-04-10 22:13:03+02:00,14.077,12.812
2020-04-10 22:13:33+02:00,12.343,13.412
2020-04-10 22:14:03+02:00,14.82,13.412
2020-04-10 22:14:33+02:00,12.083,13.012
2020-04-10 22:15:03+02:00,15.457,12.812
2020-04-10 22:15:33+02:00,14.895,13.212
2020-04-10 22:16:03+02:00,15.763,13.012
2020-04-10 22:16:33+02:00,14.229,11.812
2020-04-10 22:17:03+02:00,14.937,11.412
2020-04-10 22:17:33+02:00,12.132,11.012
2020-04-10 22:18:03+02:00,13.037,11.212
2020-04-10 22:18:34+02:00,12.199,12.012
2020-04-10 22:19:04+02:00,14.448,12.212
2020-04-10 22:19:34+02:00,12.14,12.612
2020-04-10 22:20:04+02:00,14.676,12.612
2020-04-10 22:20:34+02:00,13.849,13.012
2020-04-10 22:21:04+02:00,13.762,13.212
2020-04-10 22:21:34+02:00,13.119,13.012
2020-04-10 22:22:04+02:00,13.829,13.212
2020-04-10 22:22:34+02:00,12.611,13.812
2020-04-10 22:23:04+02:00,14.601,13.212
2020-04-10 22:23:34+02:00,15.904,14.412
2020-04-10 22:24:04+02:00,15.506,14.412
2020-04-10 22:24:34+02:00,14.743,14.812
2020-04-10 22:25:04+02:00,15.899,15.212
2020-04-10 22:25:34+02:00,13.92,14.412
2020-04-10 22:26:04+02:00,12.652,13.612
2020-04-10 22:26:34+02:00,12.399,13.612
2020-04-10 22:27:04+02:00,13.888,13.412
2020-04-10 22:27:34+02:00,14.97,12.612
2020-04-10 22:28:04+02:00,14.718,11.812
2020-04-10 22:28:34+02:00,13.998,11.612
2020-04-10 22:29:04+02:00,14.063,11.212
2020-04-10 22:29:34+02:00,12.336,11.612
2020-04-10 22:30:04+02:00,13.718,11.612
2020-04-10 22:30:34+02:00,12.95,11.812
2020-04-10 22:31:04+02:00,13.17,10.612
2020-04-10 22:31:34+02:00,12.891,10.812
2020-04-10 22:32:04+02:00,13.847,11.212
2020-04-10 22:32:34+02:00,15.347,11.612
2020-04-10 22:33:04+02:00,13.258,10.412
2020-04-10 22:33:34+02:00,13.723,11.212
2020-04-10 22:34:04+02:00,15.392,11.812
2020-04-10 22:34:35+02:00,14.475,11.812
2020-04-10 22:35:05+02:00,12.642,11.212
2020-04-10 22:35:35+02:00,13.302,11.612
2020-04-10 22:36:05+02:00,14.749,11.812
2020-04-10 22:36:35+02:00,15.94,12.212
2020-04-10 22:37:05+02:00,15.074,11.212
2020-04-10 22:37:35+02:00,14.003,10.812
2020-04-10 22:38:05+02:00,14.802,11.212
2020-04-10 22:38:35+02:00,14.02,11.412
2020-04-10 22:39:05+02:00,14.962,12.212
2020-04-10 22:39:35+02:00,12.591,12.212
2020-04-10 22:40:05+02:00,13.098,13.012
2020-04-10 22:40:35+02:00,14.804,13.012
2020-04-10 22:41:05+02:00,12.114,12.412
2020-04-10 22:41:35+02:00,12.714,12.812
2020-04-10 22:42:05+02:00,14.774,13.212
2020-04-10 22:42:35+02:00,14.157,12.812
2020-04-10 22:43:05+02:00,15.821,12.212
2020-04-10 22:43:35+02:00,12.79,12.812
2020-04-10 22:44:05+02:00,12.527,12.812
2020-04-10 22:44:35+02:00,15.912,12.212
2020-04-10 22:45:05+02:00,15.905,12.012
2020-04-10 22:45:35+02:00,14.297,11.412
2020-04-10 22:46:05+02:00,14.166,10.812
2020-04-10 22:46:35+02:00,13.284,11.412
2020-04-10 22:47:05+02:00,13.038,10.812
2020-04-10 22:47:35+02:00,15.19,10.412
2020-04-10 22:48:05+02:00,14.518,10.412
2020-04-10 22:48:35+02:00,15.966,9.412
2020-04-10 22:49:05+02:00,14.724,9.812
2020-04-10 22:49:35+02:00,12.252,8.012
2020-04-10 22:50:05+02:00,13.827,7.812
2020-04-10 22:50:36+02:00,14.066,7.412
2020-04-10 22:51:06+02:00,14.848,7.612
2020-04-10 22:51:36+02:00,15.37,7.412
2020-04-10 22:52:06+02:00,13.744,7.812
2020-04-10 22:52:36+02:00,12.017,8.212
2020-04-10 22:53:06+02:00,13.29,8.412
2020-04-10 22:53:36+02:00,15.222,8.012
2020-04-10 22:54:06+02:00,15.508,8.212
2020-04-10 22:54:36+02:00,13.259,7.812
2020-04-10 22:55:06+02:00,12.129,8.012
2020-04-10 22:55:36+02:00,14.036,8.412
2020-04-10 22:56:06+02:00,13.272,7.412
2020-04-10 22:56:36+02:00,13.915,6.812
2020-04-10 22:57:06+02:00,12.274,6.612
2020-04-10 22:57:36+02:00,15.269,7.012
2020-04-10 22:58:06+02:00,15.938,7.012
2020-04-10 22:58:36+02:00,14.788,7.412
2020-04-10 22:59:06+02:00,15.643,8.812
2020-04-10 22:59:36+02:00,12.819,9.412
2020-04-10 23:00:06+02:00,14.475,9.812
2020-04-10 23:00:36+02:00,14.204,9.412
2020-04-10 23:01:06+02:00,14.913,8.812
2020-04-10 23:01:36+02:00,12.636,8.012
2020-04-10 23:02:06+02:00,15.078,8.012
2020-04-10 23:02:36+02:00,14.31,7.812
2020-04-10 23:03:06+02:00,15.019,9.412
2020-04-10 23:03:36+02:00,13.659,9.612
2020-04-10 23:04:06+02:00,14.657,9.612
2020-04-10 23:04:36+02:00,12.334,8.412
2020-04-10 23:05:06+02:00,14.051,8.012
2020-04-10 23:05:37+02:00,15.732,8.812
2020-04-10 23:06:07+02:00,14.608,9.812
2020-04-10 23:06:37+02:00,14.726,9.812
2020-04-10 23:07:07+02:00,15.042,10.012
2020-04-10 23:07:37+02:00,15.697,9.212
2020-04-10 23:08:07+02:00,14.323,10.212
2020-04-10 23:08:37+02:00,12.421,9.812
2020-04-10 23:09:07+02:00,13.593,9.812
2020-04-10 23:09:37+02:00,12.747,10.412
2020-04-10 23:10:07+02:00,12.996,10.612
2020-04-10 23:10:37+02:00,12.105,11.812
2020-04-10 23:11:07+02:00,15.749,11.812
2020-04-10 23:11:37+02:00,12.672,12.212
2020-04-10 23:12:07+02:00,15.419,13.012
2020-04-10 23:12:37+02:00,12.985,12.412
2020-04-10 23:13:07+02:00,12.216,12.212
2020-04-10 23:13:37+02:00,12.363,12.412
2020-04-10 23:14:07+02:00,15.359,12.412
2020-04-10 23:14:37+02:00,14.922,12.212
2020-04-10 23:15:07+02:00,12.768,12.212
2020-04-10 23:15:37+02:00,12.632,11.612
2020-04-10 23:16:07+02:00,15.34,11.412
2020-04-10 23:16:37+02:00,12.06,11.212
2020-04-10 23:17:07+02:00,15.275,10.612
2020-04-10 23:17:37+02:00,12.075,10.612
2020-04-10 23:18:07+02:00,15.358,10.612
2020-04-10 23:18:37+02:00,13.4,11.212
2020-04-10 23:19:07+02:00,15.969,10.612
